Video ID, Number of times played 
btGjFzQ5_-A, 1 
yp4QI4GkLDo, 1 
FuRYRjHwTvE, 1 
9Tzx3EDmDoA, 1 
_g3fckxdvZM, 1 
siGEJ9D8-gg, 1 
VQPr3IoWT8c, 1 
aoZEtBQJN4c, 1 
fTIaz3NoKPw, 1 
Eik6dKEljtE, 1 
mGaFDOjhO5M, 1 
YIPA_486DjE, 1 
u33g0vlGaPM, 1 
FUvztjUS1vg, 1 
4reeTL11EWw, 1 
NfpwKs1REg0, 1 
1Iz5DaX8f7w, 1 
EmnfE7HSxls, 1 
yat1iwCkgD8, 1 
wbAanI0Q68w, 1 
gBnalcSi138, 1 
O98mpBWsab8, 1 
QOR0RilgO2w, 1 
StwAtxgDUDc, 1 
Oko1aqm3K1o, 1 
ImQmta2XYqo, 1 
9cwrLM3pDeY, 1 
baiQKqfqOT0, 1 
tqjOrkMHUkk, 1 
-T2cniIZ3sM, 1 
Nv5kkI5X1QM, 1 
ECo2XAGBWr4, 1 
h2EiAXt98g8, 1 
pEN1eeyXsTU, 1 
Zdv3d6rYnxA, 1 
b-e-hg7OgRw, 1 
aqP4-dUMkMc, 1 
iwTBNxec3mM, 1 
muFDKWH1aaY, 1 
6DB6wR5SGgk, 1 
df9_tLXj-jc, 1 
H3jIX45bQDk, 1 
e_gKnLFuxts, 1 
JZ-SLh4FJD4, 1 
4L6XdpXFLaE, 1 
c885x5iXs-M, 1 
xqgrTliAmfg, 1 
ouwS_BTs1OE, 1 
Ptdflx9bZjY, 1 
cc9rgE6Fms4, 1 
6pm1OYkYqmw, 1 
p1sZF_IYlfg, 1 
h5f_T_DPdtA, 1 
-x_cjPxfrVg, 1 
ETn4YnGBIBA, 1 
KCTUgUI_jZY, 1 
UEaUmQqQgTg, 1 
8BpDjijRzMc, 1 
OxDsVo__Je0, 1 
Ugm4LIbfGJk, 1 
RXTgzJbjgCk, 1 
C_ac3UnqAQo, 1 
iUA-t4SXAk0, 1 
BwXBoSBj-kE, 1 
b_XXyb0RUw4, 1 
13xNKNmSNKU, 1 
qvIfZkLAfW0, 1 
4VyumY4FzQI, 1 
GdO2_i76Y3E, 1 
9Kk5J8HCldw, 1 
VnWVQfujSdo, 1 
GulXGGJ87pA, 1 
7Q44P8e4bUA, 1 
I3DmqslXevs, 1 
-ap7MdG88nI, 1 
e2zUC9ktHjk, 1 
KTnGZ37sZqM, 1 
mLWFkOJB4K8, 1 
J-6VRjwEYJA, 1 
Gu44xFmtbwo, 1 
W_S2DHCU9Rw, 1 
tb9quNjTz40, 1 
M7iwFS5SkJs, 1 
x0tHep_5S1Q, 1 
4ZZDteJQbog, 1 
8rOVzM6It3s, 1 
gvAkPOds6gE, 1 
no57yDmPO6E, 1 
AlHD8t53tBk, 1 
D9gYhnUKehU, 1 
yLIRsP5s4NU, 1 
EaWj2mZsIX0, 1 
t9aENOhzTB8, 1 
tVKk-O-D28M, 1 
-huZLSzpMFI, 1 
0S4dbCDHvZQ, 1 
Otkg4Ftx6GI, 1 
KTf5j9LDObk, 1 
00d8QKKWU3c, 1 
uuyIIFA3bFM, 1 
r-iTK5zzLMs, 1 
O8QHcHpm7a4, 1 
XyscbCKFdGo, 1 
HQjJzCz0Dmw, 1 
g08gsd7d87Y, 1 
wPqTCrm61-I, 1 
5Z-CJNk457w, 1 
alZM22y9yS0, 1 
OmnJpAppY9E, 1 
Sc4Y0Qx5kLE, 1 
9Oh3knWDBnA, 1 
I2mK-Ql9r1Y, 1 
dvxBIcVOnGY, 1 
xn39ExgmJBE, 1 
httfJoffl9E, 1 
A3gZe5Oo4BE, 1 
c8-QPnnM7j8, 1 
oL4KJmMGda8, 1 
np-MguHafE0, 1 
ost3y_JZpT0, 1 
loMsIM1BNxQ, 1 
tBWymht5gfw, 1 
5hgGeHYg5rU, 1 
ZuurdGpRCuU, 1 
SXOCSAcm488, 1 
lEvN0GpLqSA, 1 
VVfWrqQjVCM, 1 
4ZSVbrV4-Xs, 1 
k7mkdb5y3As, 1 
LvpfP1sMbzM, 1 
6m2i1OCDxvE, 1 
VTARX-sWyNo, 1 
hYNiIvfREO8, 1 
7YoDt-MxhHg, 1 
zSguPHYRi9M, 1 
7XnlonUxA00, 1 
N9I4xfjR2M0, 1 
NShiqd1ACLI, 1 
_HIXYx2_kMc, 1 
S4WBZZDNOTs, 1 
hjWf8A0YNSE, 1 
FcEf5i0OvY4, 1 
SkrLTsg8YTI, 1 
kd-6aw99DpA, 1 
6-32V0HEyRQ, 1 
QFp3s9Ot4Is, 1 
iXIDtf1wP0g, 1 
6pPcc8ibX0k, 1 
AftqwqRQQxA, 1 
Dg6HQ8RlPGQ, 1 
gCYcHz2k5x0, 1 
5UcjT3-zVnY, 1 
bHLR3faI7lU, 1 
nTUbga0IKWo, 1 
Wd8Ykeaf1No, 1 
PYDLm8XTumY, 1 
7rbgYh9fbkA, 1 
TCpwN6Pip-U, 1 
M-n4cWNK2MQ, 1 
EYzyNdv9Xi8, 1 
IQTzlGLvCAU, 1 
DbWf0YZEU9Q, 1 
VkoKjposLO0, 1 
2EVLJIQRivc, 1 
LeBiXBic3sE, 1 
ZdqbXVu2cpw, 1 
WwskvQfdQyA, 1 
Cw0nkxFhpoM, 1 
5pDL3Nj_lrU, 1 
K-roesw8uf8, 1 
T6jE9IJbHOk, 1 
NdxhahvPpU8, 1 
o3WdLtpWM_c, 1 
G-qhmPb6Yd4, 1 
mV-HGy_x5Ls, 1 
VG8hI_5R2tw, 1 
XuCa4VsuZNI, 1 
Igtus2nzMsc, 1 
ezAPaI-sD8s, 1 
lXHx9kREem8, 1 
LaHrTT9A-_I, 1 
P-yGqJCOJxw, 1 
h918_BDVRIU, 1 
8pZZ1PccrbU, 1 
hOVoNVeR5gQ, 1 
UZjWxHg3E9w, 1 
8D9d9weVQnI, 1 
upB3dyU6GrY, 1 
iD-NBs5kJqI, 1 
_AqVYpga8Co, 1 
vxIOUJ7by6U, 1 
5OZ-JOSWx1Q, 1 
_ovdm2yX4MA, 1 
_cV6JrUpD98, 1 
5hEh9LiSzow, 1 
HBD2sxCgh4k, 1 
uEMP3-l7I_k, 1 
tzXjSGRA3hk, 1 
g5_-zWYPcaY, 1 
CGmCuj8rWns, 1 
HTNBRczCSB4, 1 
FBi97wJ0Uug, 1 
poLp-pJphWw, 1 
I1NuCWfYeYc, 1 
hZPECFQ4NhE, 1 
d-Vl1wJE6fw, 1 
vcy3gSD71F0, 1 
FaUyq18r_GI, 1 
7nUdHAVSLr4, 1 
6WbZIoCtBmk, 1 
nMt7nMUcQRQ, 1 
SZxZrKQt-gc, 1 
6jARhgo0cCA, 1 
2cXDgFwE13g, 1 
s8XIgR5OGJc, 1 
Qh7A8LW-NbE, 1 
-_3tEfVcIfg, 1 
C3ToZ9m6Dq4, 1 
Dk5Dmt-9OgI, 1 
TrEk96vX8_Q, 1 
JwzafLB9RIY, 1 
VlLKVYPblos, 1 
p2xQV31d7Rc, 1 
cL-SeUFEt8w, 1 
1CbbbqTdVTE, 1 
CpiKsQ0K3Ug, 1 
x2rQzv8OWEY, 1 
v9TBzGC5iTw, 1 
Wt2RS8onuXw, 1 
T7Cili9vegU, 1 
8wCgxkQj_Qo, 1 
R5N7JaURMxQ, 1 
LxIJloA7lMo, 1 
4XZ35GqmgC8, 1 
9UTeWNiVfuc, 1 
Y14Of3G1pBw, 1 
GeJiAH-UUiQ, 1 
YPFglozY3yA, 1 
xTKVcAeTxtE, 1 
fwYFQ3cpstQ, 1 
THjekE5p2aw, 1 
tA7a_EEgwrw, 1 
2-PU1Ce2Dmw, 1 
ipti1tpT-y4, 1 
evTsf5lGaeE, 1 
9Sc-ir2UwGU, 1 
BsSWERboUo0, 1 
KdMVNlewNuE, 1 
4twKruR4NSw, 1 
Z1vFEp7BWEs, 1 
p1wqvyBH5Ls, 1 
8jGAfzrdpxo, 1 
vjvSyfdcjUQ, 1 
Ha80ZaecGkQ, 1 
JT8bhhDCPQc, 1 
cZS12RiBQ3o, 1 
q1fC2EFSAqQ, 1 
uGcsIdGOuZY, 1 
heTzUg_eIes, 1 
atUwZlW6gEM, 1 
J9LebXB15rs, 1 
pWCjbhkPOKU, 1 
iA1rV7-ST3o, 1 
s-Dq5FJEH10, 1 
jfn1L6QLCn8, 1 
CF15gb4z7LE, 1 
GnJ0-3BoMKs, 1 
sibdt8hVBLw, 1 
kci4dCPd9A4, 1 
6APYlEvlyhI, 1 
O3ZzI8W8_ug, 1 
6lo4dGTrzr8, 1 
2V_uAAAH-_Q, 1 
V3eqjxd3O0U, 1 
LuDN2bCIyus, 1 
1njR8DgS3tg, 1 
FAckyDG6pbw, 1 
HVFNn_JwKhU, 1 
krUP7yb50yo, 1 
Xx8dewrt1y4, 1 
0xNPPFP8mxM, 1 
G6428LIiQ3U, 1 
tggOSyCXqn4, 1 
0hoa9tXnZX8, 1 
X0EZ3B042Go, 1 
ouOOeePWSUo, 1 
2CUJRsNxzSM, 1 
kqCUJ_HbVzA, 1 
vKtp5-L9Il4, 1 
6NAcdkxM9cM, 1 
Pyy_FIYE7EE, 1 
FQMbXvn2RNI, 1 
eM2rFZGujhk, 1 
xJTzzSt2g68, 1 
lFw6Xnk3LPM, 1 
lfjZRBuKPZs, 1 
tjfyM2k6Gg4, 1 
IiJAq53knwc, 1 
2Vrhk5OjBP8, 1 
3GB3967KIkg, 1 
990J84Xackk, 1 
C_g48ZRihnY, 1 
TTMHGgXgfGI, 1 
zlB2XLmA4Ec, 1 
9aoUpCXY7uk, 1 
KmErtNSs5ak, 1 
pVUM3WS_1Hc, 1 
fQlhzY5UH6s, 1 
VAJK04HOLd0, 1 
uSibwB2TQC4, 1 
J8waWpcLCco, 1 
uQ763VvqiEM, 1 
btxXHe2E4CQ, 1 
sCbbMZ-q4-I, 1 
rJqX-YUZddc, 1 
SkEY7_bvNsI, 1 
cSAeqqWpxmw, 1 
kZ0NVhUUfwY, 1 
O2JB-7XAMTo, 1 
-FP2Cmc7zj4, 1 
5zfVi_MVdDU, 1 
OyyD0QKxTU4, 1 
vTkUlqFqWpc, 1 
7GzqlCI2dkU, 1 
F4INa1kJDDg, 1 
DVWYcn04sDY, 1 
O9MvdMqKvpU, 1 
mosX7L25HV8, 1 
QlPS16NeBO0, 1 
eGPhUr-T6UM, 1 
BkczzkGrYDQ, 1 
bEMVQ2WcS-M, 1 
P-JjaAh0NeU, 1 
QWKtxk0zQLg, 1 
AvHsHVyumoE, 1 
qv5-RtpcdQQ, 1 
yGcNt8EF2hc, 1 
0Ov6xfDiu8M, 1 
BPRPA9OnV6Q, 1 
USUbB-kg6P4, 1 
V2B9jyZTp4w, 1 
YmdJliwDmgc, 1 
JDSjy4egKlU, 1 
DTPT9_pNeIE, 1 
kF8I_r9XT7A, 1 
KciAzYfXNwU, 1 
1S3CYDvcs5E, 1 
ez6vyefLUvk, 1 
AoA-ByjIf2M, 1 
qS_njmg9MKo, 1 
tOa3qqfbLI0, 1 
v5EudSDpbOY, 1 
PkHIXPpDbqM, 1 
7RAchKnBvUE, 1 
TDcKkMvMVvs, 1 
8XBBOvcZds4, 1 
GXkEzSDwSFM, 1 
udRVxNEzr6U, 1 
fWBdlKt9W2E, 1 
tie3OkoZb1k, 1 
p_P7zoQWT4c, 1 
zbwV2dJw6pI, 1 
VWaenYkdMis, 1 
IgkXfhnYP68, 1 
LgEcufcHOK4, 1 
2LGpW6SHGvE, 1 
IY53AnTHLHk, 1 
WjF4eOnjCLE, 1 
AL_swhq5dzU, 1 
byL0yA1Pl5Q, 1 
LoPofPzkJ4U, 1 
xR4Aq-p8thE, 1 
Q_dQ1vFUlwY, 1 
4Vv3nI2LCs0, 1 
Ov1hfXJqSdU, 1 
RFND_X_3WjI, 1 
5yEWnzu1MJw, 1 
ISb81PJ3Klk, 1 
y-N8NDpw8Nc, 1 
xjEThdTcvWI, 1 
RxdvukHdnqg, 1 
HwhCuzUP8HY, 1 
FrDyTCY8hiU, 1 
aKucPh9xHtM, 1 
zZEFM2WWUic, 1 
crgFPl2eaPE, 1 
YLp8uJ4TdiU, 1 
mKwxuqOYgx4, 1 
CUdw-urZ3zg, 1 
ZNzYr4U7Zs8, 1 
sI66hcu9fIs, 1 
eDPzpVvW5Xw, 1 
rCWCKCXzZWk, 1 
97Q9u00wO8k, 1 
XszK-TDzMnQ, 1 
1iDTYnxCNXM, 1 
LYE3riHLptI, 1 
GrN9zhV1ZuE, 1 
cgvYB-W37gM, 1 
6baPWf3x5X4, 1 
gDcxkwwh8ko, 1 
mw8CGo_bHOY, 1 
h2zHnmiq0fM, 1 
QRDZjj7-tOk, 1 
WP8JMVGuOD8, 1 
eG9KzyVO638, 1 
eS_korRhTDk, 1 
Fc45z7uCWFM, 1 
rejM5QsbtsU, 1 
TcKSUvEhZM8, 1 
pviC25b3Lv8, 1 
ftO9ClIhFAo, 1 
vyq5yhYce3o, 1 
litxaQLjL3M, 1 
IxnePg0J9zM, 1 
b_yCj6fXtlA, 1 
EWv5Grtrrj0, 1 
SuMA5FhfGhc, 1 
9VAcjEBj3vU, 1 
D4X_zHyK6Fc, 1 
bpNw7jYkbVc, 1 
VKvkBQukTgU, 1 
g_Oxw4g2URc, 1 
ufGqe6KEbXY, 1 
5_ARibfCMhw, 1 
Id9qlhw6Chw, 1 
F9QT5sj1lAk, 1 
dZz9kPxM7h4, 1 
FU-pEDpOPeU, 1 
UAM6lFHx1GI, 1 
Zx6ERscWybs, 1 
lPtp94HGDzI, 1 
9fR_fa9Lgbc, 1 
s-iYq7CYKJw, 1 
_bd8ee9A0Rg, 1 
I6IKf9BM2Ew, 1 
2s4xAf0hSCQ, 1 
0p6wQnWUJJA, 1 
vPVYj2vtX40, 1 
oegGoZ0RuNE, 1 
Dvtj4fzSkiw, 1 
H1Y94mRJSow, 1 
1SD3f28kRss, 1 
DMeyvg1M52k, 1 
eGCD4xb-Tr8, 1 
NDCybL3HVi8, 1 
IUgUaz2FS4A, 1 
gViaOYgV8yI, 1 
aTRSmjUfYrs, 1 
Ymt47wXUDEU, 1 
CoLQF3cfxv0, 1 
hk0e2HFFk1I, 1 
L4MzF53je5M, 1 
io0zK9Kb9gQ, 1 
jNDZ9EKJLJs, 1 
5md3d2hDKdM, 1 
Ca7lI6wT9MI, 1 
VC-yTYyE2w0, 1 
2YVAPzWINuQ, 1 
V2muPQ4tCJ8, 1 
KwAbEkUqPxM, 1 
cxDBCvPnv40, 1 
tJhioZwhPpo, 1 
0ohuSUNHePA, 1 
JRqKHuKkf4o, 1 
6i2l-LQ-dXI, 1 
K57dVZ4oHtQ, 1 
1f5Xt5pZZZM, 1 
_MgBye-G2xU, 1 
cXWbMu4PtpE, 1 
1-9mvVsfVjg, 1 
KaOC9danxNo, 1 
MkURLnWC86Q, 1 
Gk2DXBKuqkw, 1 
6q2B7Wrqh2U, 1 
__uhg38kmWk, 1 
I86re7J140Y, 1 
68iYk72fWf4, 1 
bgpNVnOf5Vg, 1 
920H6WRgwxs, 1 
ZNmQh-hb1go, 1 
UbRn--NAjak, 1 
1v8g2eJG4T8, 1 
AYT0fMu3IWw, 1 
Cup7LtjmQj0, 1 
ZVBtOlDo1H0, 1 
pexjM6LIG6s, 1 
epd6ewgpS1o, 1 
rWBqWBPTFe4, 1 
RSH48E_-xPA, 1 
VQRjouwKDlU, 1 
F6gREHxxVIs, 1 
UaNSByf4sLA, 1 
rBW8X7QG_AQ, 1 
mmiXSOG1BtQ, 1 
eifzHd_f0l8, 1 
vqRWMDv0r78, 1 
ij9UGHpFHbw, 1 
5JoIo_25Bmw, 1 
ND92YNQv0TU, 1 
YbmiKG56zuw, 1 
X5kmM98iklo, 1 
UOIMulyLELw, 1 
QB2J185kMr8, 1 
xKU_AT5Tq-c, 1 
xMsyOowMaEY, 1 
09BbL0jU7ys, 1 
sVg6FxMRV6g, 1 
Rhq5jLtV_bI, 1 
vp1URyvOacY, 1 
edYHlbwNhSM, 1 
PEaIadLDLIA, 1 
51FlX6_Gaj8, 1 
pH7-g9X6PwQ, 1 
ZYAPgPH9hsI, 1 
EwpefJ_k7o8, 1 
1MMWZaTwiv8, 1 
Dm2pMd-1BkY, 1 
xYU6ikeMjEU, 1 
oCrhTU9HkVQ, 1 
5k2gooMplBg, 1 
0S6mFuP9wtI, 1 
M9SGYBHY0qs, 1 
Dt0IiGxNntw, 1 
gYG_4vJ4qNA, 1 
gvzC8MmC850, 1 
C-GCOHEDCyk, 1 
Tv9YoYCKNoE, 1 
CZe7cbC2Jp8, 1 
e0Gq5klCeWw, 1 
VLemCxYTOkg, 1 
Aqp3Ic8iwWE, 1 
BQObNAVJ-XY, 1 
Bx4wZDzEhHg, 1 
a-HsDA_cPqY, 1 
KFJfvwFGPRk, 1 
HpAsOEsamA0, 1 
1BW1prBHfu8, 1 
8pye1d018aQ, 1 
9ZVvgxLhs2M, 1 
2Zus6SyQhW4, 1 
iP0tHmoc1rs, 1 
CjGiC3AJsDY, 1 
ZN6P9ErUcOg, 1 
v3NUSNQafYM, 1 
00qF95f6qBs, 1 
TJGQ_1O6DAQ, 1 
3bc27oFFJo4, 1 
UDkT42jIvuQ, 1 
BpmjjgJL7Vw, 1 
vIi57zhDl78, 1 
GLRXhoIzASM, 1 
OsCfufAp2tM, 1 
X3TMfqwkEZ4, 1 
iH0kfH04U68, 1 
qsbiyvpel54, 1 
iVt3FxE8F9w, 1 
EOwhuTlxE54, 1 
KTJQiGRQS8Q, 1 
FXYxDnQ85ek, 1 
XAug_UmsTgQ, 1 
pNmpTIMxmrU, 1 
Nf8OmnRIBvA, 1 
1dIsms20Xuk, 1 
O8j4IxHSGyE, 1 
cYNdUM2gRsg, 1 
tas0O586t80, 1 
qfH36Hg-88I, 1 
WxozkgOE-zA, 1 
5y2228n8Z4k, 1 
72_zXigcOrA, 1 
mG-7kcQMOIw, 1 
58lc8sLpJzY, 1 
INRFRua0Luo, 1 
weyliSCDgXk, 1 
NHRC8-bkGVw, 1 
G2MkFTdUXpc, 1 
TYrFoLlGPQo, 1 
7SwUvroFmaI, 1 
hOtcnMepl1E, 1 
StbcaEpX-ig, 1 
p4amEWUw6t4, 1 
vFvswcVVuTA, 1 
oEW_CfrU6sY, 1 
flv8AEWrRMI, 1 
V8wfbvB3tR4, 1 
69bid4gUOHQ, 1 
KiEUkYCuvuM, 1 
0MPq9QGUBa4, 1 
5G1A3QURX7Y, 1 
dLcTrr3wGtY, 1 
pWlfyXi0KYs, 1 
cbSu2PXOTOc, 1 
bJNDcQEkl2c, 1 
YEV4n6KMuJs, 1 
9LbL2555SXk, 1 
ccZmoy0W0EM, 1 
dgCPPPHfQ5o, 1 
1u1KpBTUtT0, 1 
BPmHeZZOd4w, 1 
i39Q28K9qLs, 1 
lWA2pjMjpBs, 1 
PmYypVozQb4, 1 
vMaCf1WvaEU, 1 
EAP6ioDWmIg, 1 
zlHfvPLn8JE, 1 
Sj1chUjdmmc, 1 
58HQeed8Vhg, 1 
q2c7Ie1Sz1Q, 1 
kHtwF-gpluc, 1 
Bg1di8sGxWc, 1 
QD31KWaBGXU, 1 
pdwFVuhzMJA, 1 
3cKvJUka_VM, 1 
2WELKCBWXlY, 1 
l1_AWNb72J0, 1 
fiShsfvbFUA, 1 
TpV-waaO4kY, 1 
mW3_xX6jHfY, 1 
ejw9pDVYvpM, 1 
vVy9Lgpg1m8, 1 
PhNUjg9X4g8, 1 
SumDHcnCRuU, 1 
R4OaB3kSiMI, 1 
XjAcyTXRunY, 1 
r_6a2mCxqws, 1 
cOrc37wNUqU, 1 
tkaEpUBUQDw, 1 
uwYg1hOGRQQ, 1 
qgSzGIkFq2A, 1 
C2bjjwv4134, 1 
0fYiNVRmOA4, 1 
ZpLdgsuyfKw, 1 
6vU35URcGxA, 1 
VXY8RqMZ3Q4, 1 
iFZChBPQvXY, 1 
Aq51GfPmD54, 1 
zaCrlEAVVOs, 1 
1AOp9c5DRzc, 1 
56-rmgnh4n8, 1 
f13y9afopgY, 1 
YEC6SjxFzs4, 1 
mkjwxmcdb0E, 1 
svuDYNa0-u4, 1 
NJj0gB6R5kM, 1 
8thpVH-K4S0, 1 
qF0JV28vgLw, 1 
2u-Un9cxKq4, 1 
RP4lbSymeZ4, 1 
8b470XK3tdE, 1 
Y7G-fpjYnDk, 1 
Z2RwYRh1lJ8, 1 
tBTNMo77h2Q, 1 
ifhgrb_znqk, 1 
QoWv52zpwgA, 1 
R--JvTp7UD0, 1 
s28Ho7clij0, 1 
kETLze0Jzuw, 1 
ixZCkisrqo0, 1 
l9CjoDkHLsc, 1 
sEXN4Uz3zaw, 1 
pgN-vvVVxMA, 1 
f0bbDFRYD_A, 1 
HkFztAgK-8U, 1 
ItFi_08B4wc, 1 
ZWpvMm27WIM, 1 
_1kkm8f22Es, 1 
QICNIxaHtX0, 1 
9IkEeLYYheM, 1 
PrYJlHoPOko, 1 
do-SuB_JXf4, 1 
kYytMUH35Vk, 1 
l0bjlPfbW-k, 1 
jd9RcbwvFdU, 1 
uW3jOKzSzx8, 1 
urdGvA4j7PY, 1 
obaeti_tI48, 1 
i0zejt0YpoY, 1 
EbwxVUQHqTA, 1 
6jsb_26xfRc, 1 
_pWL_zismas, 1 
oJrFdqvjgBI, 1 
LxhSIikanvw, 1 
i2-rN6GguGE, 1 
l7N7fwyEuJs, 1 
XkbEnZIcKC4, 1 
toW5ooq6kYw, 1 
2DFKSH98wFQ, 1 
ry3dQu28K9A, 1 
lK5Sdj08Lco, 1 
RgcXyjFeJoc, 1 
U7FuXrOgk4U, 1 
nkqqUcsxhWE, 1 
lSG4H0ygTNQ, 1 
aFaqZ-ls2xA, 1 
E5V2hjJ6kCg, 1 
zTvpCN9HB3w, 1 
cGUXkPhQ6YM, 1 
ol31cisylC8, 1 
Qxn0Z0Y0vQs, 1 
2xfsLFOphxY, 1 
1mTxuwrIoYg, 1 
rj8N4yL-rQo, 1 
tMCZ9ikTkxg, 1 
w0ZIo49OLMU, 1 
i1mwnFi36yM, 1 
yXtumnTN6zg, 1 
RJzhBGcThDY, 1 
1fei-uMvRJI, 1 
vzN3qO-qc8U, 1 
_I_D_8Z4sJE, 1 
HyWqxkaQpPw, 1 
qvsgGtivCgs, 1 
dbk7wfUPBrU, 1 
FKK_EQ4pj9A, 1 
ZNt8k2EtzIk, 1 
hKIhWX3LJhc, 1 
P68J72bsSNk, 1 
IG2i04FZViA, 1 
QaPIXIETpHE, 1 
nOHEzKUB0as, 1 
xzMUrB-Um1Y, 1 
YGQOIDUxxk0, 1 
qZ1mIYPgYXE, 1 
x2MJXrCaAYY, 1 
qi7Yh16dA0w, 1 
brOKmd-t0Ks, 1 
GLQ0biK-ZgA, 1 
YUY9Y9RFiHY, 1 
cTLTG4FTNBQ, 1 
XKPmtbCmkE4, 1 
WCD58idv_U0, 1 
jIfixbq_u0Q, 1 
vPQgfaB3S1c, 1 
y4gVIEq5Z04, 1 
MZHrYpc4iR0, 1 
uE-itlGNap4, 1 
IuwxZSIS__4, 1 
B8K9jAJ3Ong, 1 
CsVERk9PVAc, 1 
i8ju_10NkGY, 1 
_KztNIg4cvE, 1 
WmlshlqXD54, 1 
koVHN6eO4Xg, 1 
pxjZM-d_ShI, 1 
bJQhFYJvtx4, 1 
pATX-lV0VFk, 1 
hU7DVky6lNk, 1 
SxaNuMEl0dI, 1 
LelCYsiRzzY, 1 
GUt7VtdXd8s, 1 
VSPuRXkUWoU, 1 
8zEQeHcKMXM, 1 
AgpGXSAS7Cs, 1 
SNYu_wt7nPc, 1 
SGYZeZZe_dc, 1 
qYAFCVlLWIk, 1 
df2m0AsXBfI, 1 
Nxw81hEYnig, 1 
9v4YH-AnvCc, 1 
esrGRI566fU, 1 
8QL9RTQyQDg, 1 
7OT_fESO3b4, 1 
lVPsBmhgjTk, 1 
NeO59OK0xyk, 1 
ihh-_ZiEu5A, 1 
1AeQjMZiYoE, 1 
BN9yqF6Um98, 1 
pA63WP1o3Zc, 1 
ac_r50NvpdY, 1 
Lg35jIwoWcQ, 1 
KkzOV91grdk, 1 
teFbOMK5w1Y, 1 
uyxlC9S0Ujo, 1 
0RsMFBKsITY, 1 
tgytsIQ5_Fo, 1 
F8LSngVNBw8, 1 
8X7OJ0cJT7w, 1 
iAjG0A3sbGc, 1 
Khgd1e-sC0A, 1 
tVPTu4l6OnE, 1 
ljNegCM2LTY, 1 
xlOjmLeQe3w, 1 
KcOZprPw1Z4, 1 
bIyZ9J0dDw0, 1 
0EXqPKDamYg, 1 
9FuC1vX5UbU, 1 
ev4tzLbBOUU, 1 
Y6eJsNdMphg, 1 
IE7NIG-aanc, 1 
_pWlfw9oqOI, 1 
c4JqvK3Fwn8, 1 
zIpJ3m0SktI, 1 
gZHbo_Pnr-M, 1 
WC1ei5RlK7E, 1 
vAVRJUNh7EE, 1 
-Dl6CLWLMzk, 1 
cM0d7VGFNsY, 1 
s8saW9rKpUw, 1 
OuiFEFgaZ-g, 1 
ydAyvvDQrgY, 1 
T_mtTxmjpwc, 1 
AOBs8dU4Pb8, 1 
PqkkXrumLXQ, 1 
0lX061_Fkv8, 1 
bCGmjmazE5c, 1 
Hbz8m5O_Glg, 1 
kL7JGXMSFk8, 1 
K_WrJAyRlLE, 1 
42WhTzwE5YY, 1 
EVP7Nr2h2tg, 1 
t6rHHnABoT8, 1 
el5hjlV2gxI, 1 
VM1CbIbCdHE, 1 
d3sdpcaMbPk, 1 
JF5HCUmINE4, 1 
HOSbONpoe4o, 1 
r92iG61uNgI, 1 
AgAjaG7zcsM, 1 
Xk2L1Dw0PAs, 1 
sL1u2qRe2Io, 1 
kNsa8zO1o0Y, 1 
jKIEUdAMtrQ, 1 
DUv-r_OCoZo, 1 
fzMJk8nGpoc, 1 
hpjV962DLWs, 1 
oIO5lfJ9dhs, 1 
bwl-YeovLMU, 1 
hrG--9W8Rjg, 1 
pOZpy3vlNwE, 1 
6UK85MH5PmY, 1 
6ligeN0_ToQ, 1 
SmLVMK1pXf8, 1 
gReIHMN7IdY, 1 
dLxPIOxgkM0, 1 
TPjyY9U6cMA, 1 
VJ6DEPU5058, 1 
OO-1Yyi5KPY, 1 
NyfXeflrD_A, 1 
7m8QlSPP7t0, 1 
ntI2IPD5tSI, 1 
nJ5a8JuZqEQ, 1 
cfM6DFn_h58, 1 
trxVaYEwtRk, 1 
678yKysCl18, 1 
HnX0ebgq-v8, 1 
DEIdfo7xtrU, 1 
YdxdpRZgfT4, 1 
Q-GOFPM01d0, 1 
HQ_iIrzo5t8, 1 
yBp9Kb5jrwo, 1 
keYXzDh5JEQ, 1 
RqPePoLkKRM, 1 
ZvTQfZqHQ3Q, 1 
B_3TlrZLpQ0, 1 
a7-eoiY4bOo, 1 
yuD34tEpRFw, 1 
RBh9Q7LlaVQ, 1 
kqBlD0NW_EQ, 1 
RgsAD1wp7Wk, 1 
Q8dJ-Qg1VLY, 1 
b1a_DBZKJOQ, 1 
ZDEN6bipUho, 1 
sE5Y3cmiR5w, 1 
yOu1YiJ_jqg, 1 
1O7vLOLl-3U, 1 
HpjvPcljoC4, 1 
s25RR2SW3l4, 1 
BeXHWIJJ0a8, 1 
rW4uBvP2Dqc, 1 
ZGHMAuYqdpE, 1 
i6JXO6svmtg, 1 
f5CsKtuuQH8, 1 
qCfms6C0zNQ, 1 
9D2R69gVyZ0, 1 
mMesI3_LprY, 1 
4uGN9efcACw, 1 
JE9jkRi5yLQ, 1 
Jpm5vhKcv6Y, 1 
1Lh6kuTjTiU, 1 
m67eqm0mNCQ, 1 
hI0tZnbZpw4, 1 
3lSrvCaELqc, 1 
t05yF2IVLpU, 1 
sTX-QuatuXA, 1 
Ry9SVx-U9w0, 1 
RlvlX2ALz9I, 1 
PbkInTnNQ28, 1 
hqrWXNMTaKY, 1 
